Bank Data,银行数据,
Mapped Data Type,已映射数据类型,
Mapped Data,已映射数据,
Bank Transaction,银行交易,
ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-,
Transaction ID,交易ID,
Unallocated Amount,未分配金额,
Field in Bank Transaction,银行交易中的字段,
Column in Bank File,银行文件中的列,
Bank Transaction Payments,银行交易付款,
Control Action,控制动作,
Applicable on Material Request,适用于物料请求,
Action if Annual Budget Exceeded on MR,MR年度预算超限时的操作,
Warn,警告,
Ignore,忽略,
Action if Accumulated Monthly Budget Exceeded on MR,MR累计月度预算超限时的操作,
Applicable on Purchase Order,适用于采购订单,
Action if Annual Budget Exceeded on PO,PO年度预算超限时的操作,
Action if Accumulated Monthly Budget Exceeded on PO,PO累计月度预算超限时的操作,
Applicable on booking actual expenses,适用于记账实际费用,
Action if Annual Budget Exceeded on Actual,年度预算超支时的操作,
Action if Accumulated Monthly Budget Exceeded on Actual,累计每月预算超出实际的行动,
Budget Accounts,预算科目,
Budget Account,预算科目,
Budget Amount,预算额,
C-Form,C-表,
ACC-CF-.YYYY.-,ACC-CF-.YYYY.-,
C-Form No,C-表编号,
Received Date,收到日期,
Quarter,季,
I,一,
II,二,
III,三,
IV,四,
C-Form Invoice Detail,C-Form发票明细,
Invoice No,发票号码,
Cash Flow Mapper,现金流量映射器,
Section Name,部分名称,
Section Header,章节标题,
Section Leader,负责人,
e.g Adjustments for:,例如调整：,
Section Subtotal,部分小计,
Section Footer,章节页脚,
Cash Flow Mapping,现金流量映射,
Select Maximum Of 1,选择最多1个,
Is Finance Cost,财务成本,
Is Working Capital,是营运资本,
Is Finance Cost Adjustment,财务成本调整,
Is Income Tax Liability,是所得税负债,
Is Income Tax Expense,是所得税费用,
Cash Flow Mapping Accounts,现金流量表科目,
account,科目,
Cash Flow Mapping Template,现金流量映射模板,
Cash Flow Mapping Template Details,现金流量映射模板详细信息,
POS-CLO-,POS-CLO-,
Custody,保管,
Net Amount,净额,
Cashier Closing Payments,收银员结账付款,
Chart of Accounts Importer,会计科目表导入器,
Import Chart of Accounts from a csv file,从csv文件导入科目表,
Attach custom Chart of Accounts file,附加自定义会计科目表文件,
Chart Preview,图表预览,
Chart Tree,图表树,
Cheque Print Template,支票打印模板,
Has Print Format,有打印格式,
Primary Settings,主要设置,
Cheque Size,支票大小,
Regular,常规,
Starting position from top edge,起始顶边位置,
Cheque Width,支票宽度,
Cheque Height,支票高度,
Scanned Cheque,支票扫描,
Is Account Payable,是应付账款,
Distance from top edge,从顶边的距离,
Distance from left edge,从左侧边缘的距离,
Message to show,信息显示,
Date Settings,日期设置,
Starting location from left edge,从左边起始位置,
Payer Settings,付款人设置,
Width of amount in word,文字金额宽度,
Line spacing for amount in words,金额文字行距,
Amount In Figure,数字金额,
Signatory Position,签署的位置,
Closed Document,已关闭文档,
Track separate Income and Expense for product verticals or divisions.,跟踪产品垂直或部门的独立收入和支出。,
Cost Center Name,成本中心名称,
Parent Cost Center,上级成本中心,
lft,Lft,
rgt,RGT,
Coupon Code,优惠券代码,
Coupon Name,优惠券名称,
"e.g. ""Summer Holiday 2019 Offer 20""",例如“ 2019年暑假特惠20”,
Coupon Type,优惠券类型,
Promotional,促销,
Gift Card,礼品卡,
unique e.g. SAVE20  To be used to get discount,唯一的，例如SAVE20用于获得折扣,
Validity and Usage,有效性和使用,
Valid From,有效期自,
Valid Upto,有效期至,
Maximum Use,最大使用量,
Used,已使用,
Coupon Description,优惠券说明,
Discounted Invoice,折扣发票,
Debit to,借记到,
Get Entries,获取条目,
Exchange Rate Revaluation Account,汇率重估科目,
Total Gain/Loss,总收益/损失,
Balance In Account Currency,科目币别余额,
Current Exchange Rate,当前汇率,
Balance In Base Currency,本币余额,
New Exchange Rate,新汇率,
New Balance In Base Currency,本币新余额,
Gain/Loss,收益/损失,
**Fiscal Year** represents a Financial Year. All accounting entries and other major transactions are tracked against **Fiscal Year**.,**财年**表示财务年度。所有的会计分录和其他重大交易将根据**财年**跟踪。,
Year Name,年度名称,
"For e.g. 2012, 2012-13",例如2012，2012-13,
Year Start Date,年度起始日期,
Year End Date,年度结束日期,
Companies,公司,
Auto Created,自动创建,
Stock User,库存用户,
Fiscal Year Company,公司财务年度,
Debit Amount,借方金额,
Credit Amount,贷方金额,
Debit Amount in Account Currency,科目币别借方金额,
Credit Amount in Account Currency,科目币别贷方金额,
Voucher Detail No,凭证信息编号,
Is Opening,开帐分录,
Is Advance,是否预付款,
To Rename,要重命名,
GST Account,GST科目,
CGST Account,CGST科目,
SGST Account,SGST科目,
IGST Account,IGST科目,
CESS Account,CESS科目,
Loan Start Date,贷款开始日期,
Loan Period (Days),贷款期限（天）,
Loan End Date,贷款结束日期,
Bank Charges,银行收费,
Short Term Loan Account,短期贷款科目,
Bank Charges Account,银行手续费科目,
Accounts Receivable Credit Account,应收账款信用科目,
Accounts Receivable Discounted Account,应收账款折扣科目,
Accounts Receivable Unpaid Account,应收账款未付科目,
Item Tax Template,物品税模板,
Tax Rates,税率,
Item Tax Template Detail,项目税模板详细信息,
Entry Type,凭证类型,
Bank Entry,银行凭证,
Cash Entry,现金分录,
Credit Card Entry,信用卡分录,
Opening Entry,开帐凭证,
ACC-JV-.YYYY.-,ACC-JV-.YYYY.-,
Accounting Entries,会计分录,
Total Debit,总借方金额,
Total Credit,总贷方金额,
Difference (Dr - Cr),差异(借方-贷方),
Make Difference Entry,创建差异分录,
Total Amount Currency,总金额币种,
Total Amount in Words,金额大写,
Paid Loan,已付贷款,
Inter Company Journal Entry Reference,关联公司手工凭证参考,
Write Off Based On,销账根据,
Get Outstanding Invoices,获取未付发票,
Write Off Amount,冲销金额,
Printing Settings,打印设置,
Pay To / Recd From,支付/ 收款自,
Payment Order,付款单,
Subscription Section,订阅部分,
Journal Entry Account,手工凭证科目,
Account Balance,科目余额,
Party Balance,往来单位余额,
Accounting Dimensions,会计维度,
If Income or Expense,收入或支出,
Exchange Rate,汇率,
Debit in Company Currency,公司货币借方,
Credit in Company Currency,公司货币贷方,
Payroll Entry,工资计算,
Employee Advance,员工预支,
Reference Due Date,参考到期日,
Loyalty Program Tier,忠诚度计划层级,
Redeem Against,兑换,
Expiry Date,到期日期,
Loyalty Point Entry Redemption,忠诚度积分兑换,
Redemption Date,兑换日期,
Redeemed Points,兑换积分,
Loyalty Program Name,忠诚度计划名称,
Loyalty Program Type,忠诚度计划类型,
Single Tier Program,单层计划,
Multiple Tier Program,多层计划,
Customer Territory,客户地区,
Auto Opt In (For all customers),自动选择（适用于所有客户）,
Collection Tier,收集层,
Collection Rules,收集规则,
Redemption,赎回,
Conversion Factor,转换系数,
1 Loyalty Points = How much base currency?,1忠诚度积分=多少基本币,
Expiry Duration (in days),到期期限（天）,
Help Section,帮助部分,
Loyalty Program Help,忠诚度计划帮助,
Loyalty Program Collection,忠诚度计划收集,
Tier Name,等级名称,
Minimum Total Spent,最低总支出,
Collection Factor (=1 LP),收集因子（= 1 LP）,
For how much spent = 1 Loyalty Point,花费多少= 1忠诚度积分,
Mode of Payment Account,付款方式科目,
Default Account,默认科目,
Default account will be automatically updated in POS Invoice when this mode is selected.,选择此模式后，默认科目将在POS发票中自动更新。,
**Monthly Distribution** helps you distribute the Budget/Target across months if you have seasonality in your business.,**月度分配**帮助您在几个月间分配预算/目标，如果您的业务有季节性。,
Distribution Name,分配名称,
Name of the Monthly Distribution,月度分配名称,
Monthly Distribution Percentages,月度分配比例,
Monthly Distribution Percentage,月度分配比例,
Percentage Allocation,分配百分比,
Create Missing Party,创建缺失的往来单位,
Create missing customer or supplier.,创建缺失的客户或供应商,
Opening Invoice Creation Tool Item,期初发票创建工具项,
Temporary Opening Account,临时开账科目,
Party Account,往来单位科目,
Type of Payment,付款类型,
ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-,
Receive,收款,
Internal Transfer,内部转账,
Payment Order Status,付款订单状态,
Payment Ordered,已订购付款,
Payment From / To,付款从/到,
Company Bank Account,公司银行账户,
Account Paid From,付款科目,
Account Paid To,收款科目,
Paid Amount (Company Currency),已支付金额（公司货币）,
Received Amount,收到的金额,
Received Amount (Company Currency),收到金额（公司货币）,
Get Outstanding Invoice,获取未结发票,
Payment References,付款参考,
Writeoff,核销,
Total Allocated Amount,总已分配金额,
Total Allocated Amount (Company Currency),总分配金额（公司货币）,
Set Exchange Gain / Loss,设置汇兑损益,
Difference Amount (Company Currency),差异金额（公司货币）,
Write Off Difference Amount,核销差异金额,
Deductions or Loss,扣除或损失,
Payment Deductions or Loss,付款扣除或损失,
Cheque/Reference Date,支票/参考日期,
Payment Entry Deduction,付款分录扣除,
Payment Entry Reference,付款分录参考,
Allocated,已分配,
Payment Gateway Account,支付网关账户,
Payment Account,付款账户,
Default Payment Request Message,默认付款申请信息,
PMO-,PMO-,
Payment Order Type,付款订单类型,
Payment Order Reference,付款订单参考,
Bank Account Details,银行账户明细,
Payment Reconciliation,付款对账,
Receivable / Payable Account,应收/应付账款,
Bank / Cash Account,银行/现金账户,
From Invoice Date,从发票日期,
To Invoice Date,到发票日期,
Minimum Invoice Amount,最小发票金额,
Maximum Invoice Amount,最大发票金额,
System will fetch all the entries if limit value is zero.,如果限制值为零，系统将获取所有条目。,
Get Unreconciled Entries,获取未核对分录,
Unreconciled Payment Details,未核对付款详情,
Invoice/Journal Entry Details,发票/日记账分录详细信息,
Payment Reconciliation Invoice,付款核对发票,
Invoice Number,发票号码,
Payment Reconciliation Payment,付款核对付款,
Reference Row,引用行,
